train_loss,epoch,step
45865.171875,0,49
43037.3203125,0,99
40372.69921875,0,149
37704.54296875,0,199
35203.43359375,0,249
32582.734375,0,299
30019.787109375,0,349
27591.451171875,0,399
25059.962890625,0,449
22597.7421875,0,499
20188.53515625,0,549
17739.376953125,0,599
15104.064453125,0,649
13209.39453125,0,699
10659.98828125,0,749
8188.87451171875,0,799
6024.6943359375,0,849
4055.6728515625,0,899
1697.9462890625,1,949
-499.6922607421875,1,999
-3048.927001953125,1,1049
-4590.21533203125,1,1099
-6335.455078125,1,1149
-8219.1787109375,1,1199
-11268.65234375,1,1249
-12415.8447265625,1,1299
-13669.6943359375,1,1349
-16566.123046875,1,1399
-18622.857421875,1,1449
-18978.62890625,1,1499
-21503.220703125,1,1549
-21929.291015625,1,1599
-23093.662109375,1,1649
-25251.734375,1,1699
-25790.677734375,1,1749
-27282.939453125,1,1799
-27359.408203125,1,1849
-27559.171875,2,1899
-31678.349609375,2,1949
-31426.748046875,2,1999
-32800.9921875,2,2049
-34159.49609375,2,2099
-33189.046875,2,2149
-32854.56640625,2,2199
-36080.25390625,2,2249
-35740.82421875,2,2299
-33393.1171875,2,2349
-35596.9453125,2,2399
-35473.234375,2,2449
-35423.51171875,2,2499
-37644.48046875,2,2549
-37809.32421875,2,2599
-37081.8203125,2,2649
-36754.671875,2,2699
-37070.6328125,2,2749
-38055.1640625,2,2799
-35389.9765625,3,2849
-36330.1875,3,2899
-36532.84375,3,2949
-39176.57421875,3,2999
-40636.9453125,3,3049
-35553.234375,3,3099
-37445.19140625,3,3149
-36781.0234375,3,3199
-39951.34765625,3,3249
-39234.55859375,3,3299
-36956.83984375,3,3349
-35904.1015625,3,3399
-34667.9296875,3,3449
-37253.296875,3,3499
-38040.5625,3,3549
-37328.01171875,3,3599
-37802.68359375,3,3649
-36866.0078125,3,3699
-37876.77734375,3,3749
-39709.23046875,4,3799
-40228.29296875,4,3849
-44450.84765625,4,3899
-38113.79296875,4,3949
-39140.33203125,4,3999
-36026.3671875,4,4049
-37743.578125,4,4099
-36785.203125,4,4149
-34191.2734375,4,4199
-37742.33984375,4,4249
-35445.74609375,4,4299
-37593.66015625,4,4349
-39569.765625,4,4399
-34993.1484375,4,4449
-39370.48828125,4,4499
-36558.515625,4,4549
-37166.71484375,4,4599
-38511.90234375,4,4649
-40522.41015625,5,4699
-40332.61328125,5,4749
-40014.83203125,5,4799
-37226.3671875,5,4849
-38974.44921875,5,4899
-39838.453125,5,4949
-37345.11328125,5,4999
-36458.64453125,5,5049
-40837.71875,5,5099
-38720.08203125,5,5149
-39512.83984375,5,5199
-38413.6640625,5,5249
-39182.265625,5,5299
-42163.57421875,5,5349
-36453.28515625,5,5399
-41685.15234375,5,5449
-40955.109375,5,5499
-38155.14453125,5,5549
-39809.31640625,5,5599
-40889.14453125,6,5649
-42330.7265625,6,5699
-40396.90625,6,5749
-38676.8984375,6,5799
-37614.27734375,6,5849
-41448.4765625,6,5899
-37296.58984375,6,5949
-37016.11328125,6,5999
-39107.5625,6,6049
-42867.890625,6,6099
-40600.68359375,6,6149
-37586.7421875,6,6199
-39695.39453125,6,6249
-37004.28125,6,6299
-39257.89453125,6,6349
-39400.9453125,6,6399
-41004.23828125,6,6449
-39349.703125,6,6499
-37601.29296875,6,6549
-40637.48046875,7,6599
-40414.75,7,6649
-40215.96484375,7,6699
-39137.421875,7,6749
-39949.921875,7,6799
-38163.38671875,7,6849
-37355.5234375,7,6899
-38206.25,7,6949
-40655.46875,7,6999
-41012.2421875,7,7049
-43819.69921875,7,7099
-38291.7734375,7,7149
-42938.45703125,7,7199
-40053.26953125,7,7249
-42830.58984375,7,7299
-40694.4609375,7,7349
-37496.95703125,7,7399
-38579.33203125,7,7449
-41376.40234375,7,7499
-38220.6875,8,7549
-38877.59765625,8,7599
-40228.80078125,8,7649
-33409.5625,8,7699
-41159.1171875,8,7749
-40469.8984375,8,7799
-38956.47265625,8,7849
-41086.2578125,8,7899
-39119.62109375,8,7949
-42684.57421875,8,7999
-41559.2265625,8,8049
-37310.453125,8,8099
-38439.37890625,8,8149
-34534.484375,8,8199
-41821.9140625,8,8249
-39966.31640625,8,8299
-37437.5625,8,8349
-40583.046875,8,8399
-41781.6328125,9,8449
-38056.72265625,9,8499
-40798.5859375,9,8549
-43577.9140625,9,8599
-39515.67578125,9,8649
-42640.25,9,8699
-44390.4140625,9,8749
-39229.54296875,9,8799
-40011.0234375,9,8849
-40364.765625,9,8899
-41426.5234375,9,8949
-40173.71484375,9,8999
-39723.875,9,9049
-40737.90234375,9,9099
-42382.3515625,9,9149
-36876.34765625,9,9199
-38724.23828125,9,9249
-42571.5625,9,9299
-38367.15625,9,9349
